店铺id,店铺名,评论总数,人均价格,标签1,标签2,详情链接,图片链接,店铺总分,city_id,推荐菜,全部菜
G1nxVHbCU94vIswq,会飞的鸡flying chicken(温泉店),187条评价,￥53,韩国料理,海淀区,https://www.dianping.com/shop/G1nxVHbCU94vIswq,http://p0.meituan.net/merchant/6b0d4456da7358f5661def2686347f7035386.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5,2,"['鸡翅中,9.9', '琵琶腿,59.4', '甜辣酱,6.0', '招牌无骨炸鸡,88.0', '甜酱油,1.0', '无骨鸡腿肉,58.0', '秘制鸡块,15.0', '薯条,7.2', '海太鲜哩葡萄...,None', 'Hite芒果...,9.0', '韩饮苹果汁,7.0', '韩饮葡萄汁,7.0', '桃子味马克丽...,16.0', '海太鲜哩菠萝...,7.0', '真露菠菠味果酒,12.0', '葡萄味马克丽...,16.0', '全家福,188.0', '韩国泡菜,3.0', '炸鸡啤酒,None', '芝麻鸡翅,None', '鸡排炸鸡,None', '芥末大鸡排,None', '四季蓝山公馆...,8.0', '韩饮草莓汁,7.0', '韩饮芦荟汁,7.0']","['鸡翅中,9.9', '琵琶腿,59.4', '甜辣酱,6.0', '招牌无骨炸鸡,88.0', '甜酱油,1.0', '无骨鸡腿肉,58.0', '秘制鸡块,15.0', '薯条,7.2', '海太鲜哩葡萄...,None', 'Hite芒果...,9.0', '韩饮苹果汁,7.0', '韩饮葡萄汁,7.0', '桃子味马克丽...,16.0', '海太鲜哩菠萝...,7.0', '真露菠菠味果酒,12.0', '葡萄味马克丽...,16.0', '全家福,188.0', '韩国泡菜,3.0', '炸鸡啤酒,None', '芝麻鸡翅,None', '鸡排炸鸡,None', '芥末大鸡排,None', '四季蓝山公馆...,8.0', '韩饮草莓汁,7.0', '韩饮芦荟汁,7.0']"
Ha5PiIiK9FqVAr1Q,妈妈手艺韩国人的烤肉店(首都机场店),1926条评价,￥93,韩式烤肉,首都机场,https://www.dianping.com/shop/Ha5PiIiK9FqVAr1Q,http://p1.meituan.net/merchant/8e0ee057ec7a9f25f302d271a62f7a8f1830100.png%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4,2,"['烤肉,None', '炸无骨鸡,55.0', '石锅拌饭,28.0', '南瓜粥,6.0', '土豆泥,None', '大酱汤,28.0', '冷面,25.0', '小菜,15.0', '辣炒年糕,28.0', '厚切五花肉,45.0', '金枪鱼沙拉,38.0', '部队火锅,None', '调味牛排,78.0', '炸鸡翅,55.0', '泡菜饼,28.0', '东大门炸酱面,28.0', '紫菜包饭,25.0', '辣牛粉丝汤,35.0', '水果沙拉,30.0', '软豆腐汤,30.0', '照烧炸鸡饭,30.0', '米肠,28.0', '年糕火锅,88.0', '黄油牛舌,48.0', '泡菜汤,30.0']","['烤肉,None', '炸无骨鸡,55.0', '石锅拌饭,28.0', '南瓜粥,6.0', '土豆泥,None', '大酱汤,28.0', '冷面,25.0', '小菜,15.0', '辣炒年糕,28.0', '厚切五花肉,45.0', '金枪鱼沙拉,38.0', '部队火锅,None', '调味牛排,78.0', '炸鸡翅,55.0', '泡菜饼,28.0', '东大门炸酱面,28.0', '紫菜包饭,25.0', '辣牛粉丝汤,35.0', '水果沙拉,30.0', '软豆腐汤,30.0', '照烧炸鸡饭,30.0', '米肠,28.0', '年糕火锅,88.0', '黄油牛舌,48.0', '泡菜汤,30.0']"
H3PpcZwMnIR7qaDv,会飞的鸡Flying chicken(石景山店),468条评价,￥53,韩国料理,苹果园,https://www.dianping.com/shop/H3PpcZwMnIR7qaDv,http://p0.meituan.net/merchant/63d666d8fa058b9f517b7cab79d7cddf40717.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5,2,"['鸡翅中,9.9', '琵琶腿,9.9', '甜辣酱,1.0', '解腻泡菜,5.0', '甜酱油,6.0', '招牌无骨炸鸡,88.0', '炸鸡腿,None', '无骨鸡米花,38.0', '全家福,159.0', '秘制甜面酱,1.0', '洋葱圈,15.0', '薯格,15.0', '芝士球,29.9', '上校鸡块,15.0', '辣蒜鸡翅,None', '甜辣鸡腿炸鸡,None', '番茄鸡翅,None', '玉米片虾丸子,18.0', '香芋红薯丸子,15.0', '芝心鸡块,18.0', 'Hite芒果...,9.0', '韩饮芦荟汁,7.0', '葡萄味果汁,None', '芥末鸡排,None', '橙子果汁,None']","['鸡翅中,9.9', '琵琶腿,9.9', '甜辣酱,1.0', '解腻泡菜,5.0', '甜酱油,6.0', '招牌无骨炸鸡,88.0', '炸鸡腿,None', '无骨鸡米花,38.0', '全家福,159.0', '秘制甜面酱,1.0', '洋葱圈,15.0', '薯格,15.0', '芝士球,29.9', '上校鸡块,15.0', '辣蒜鸡翅,None', '甜辣鸡腿炸鸡,None', '番茄鸡翅,None', '玉米片虾丸子,18.0', '香芋红薯丸子,15.0', '芝心鸡块,18.0', 'Hite芒果...,9.0', '韩饮芦荟汁,7.0', '葡萄味果汁,None', '芥末鸡排,None', '橙子果汁,None']"
H2dSHc8AGAoBHSea,首尔798·芝士肋排·韩国料理(望京麒麟社店),3348条评价,￥98,韩国料理,望京,https://www.dianping.com/shop/H2dSHc8AGAoBHSea,https://img.meituan.net/content/e83ed37e0662aac28f60beb632985427134019.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5,2,"['芝士肋排,189.0', '手抓饭,30.0', '香酥炸鸡,79.0', '菠萝芝士排骨,189.0', '牛油果沙拉,38.0', '雪花薯条,29.0', '部队火锅,90.0', '海鲜炸酱面,48.0', '大酱汤,36.0', '红唇车厘子,35.0', '都教授薯你牛牛,88.0', '莫吉托,None', '卡曼橘饮料,None', '柚香遇见你,35.0', '金枪鱼手抓饭,30.0', '金枪鱼饭团,30.0', '芝士炒年糕,58.0', '裹酱无骨炸鸡,78.0', '五花肉部队火锅,99.0', '小菜,None', '云朵火鸡面,49.0', '铁板玉米,58.0', '新石板玉米,39.0', '大王奶酪鸡蛋卷,49.0', '鸡肉圈,16.0']","['芝士肋排,189.0', '手抓饭,30.0', '香酥炸鸡,79.0', '菠萝芝士排骨,189.0', '牛油果沙拉,38.0', '雪花薯条,29.0', '部队火锅,90.0', '海鲜炸酱面,48.0', '大酱汤,36.0', '红唇车厘子,35.0', '都教授薯你牛牛,88.0', '莫吉托,None', '卡曼橘饮料,None', '柚香遇见你,35.0', '金枪鱼手抓饭,30.0', '金枪鱼饭团,30.0', '芝士炒年糕,58.0', '裹酱无骨炸鸡,78.0', '五花肉部队火锅,99.0', '小菜,None', '云朵火鸡面,49.0', '铁板玉米,58.0', '新石板玉米,39.0', '大王奶酪鸡蛋卷,49.0', '鸡肉圈,16.0']"
k1AihpfX1NVLHDM2,匠人烧·部队火锅&韩式炸鸡(丰科万达店),4372条评价,￥83,韩国料理,总部基地,https://www.dianping.com/shop/k1AihpfX1NVLHDM2,http://p0.meituan.net/biztone/185656016_1702298069456.jpeg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5,2,"['波林克炸鸡（...,58.0', '经典部队火锅...,128.0', '无骨蒜香冠军...,58.0', '小菜,None', '辣炒芝士夹心...,36.0', '满口香韩式烤...,78.0', '无骨黄金酱味...,58.0', '金枪鱼饭团,30.0', '满口香榴莲披萨,78.0', '辣波林克炸鸡...,58.0', '墨西哥特辣炸鸡,58.0', '辛拉面,30.0', '匠人蒜香炸鸡,58.0', '满口香土豆培...,78.0', '满口香韩式猪...,78.0', '芝士年糕火锅,78.0', '韩式石锅拌饭,30.0', '萝卜泡菜,None', '匠人金枪鱼萨拉,45.0', '金枪鱼紫菜包饭,28.0', '玛克丽米酒,35.0', '芝士泡菜炒饭,35.0', '芝士红薯玉米,38.0', '挑战辣鸡爪,48.0', 'j蒜香冠军炸...,58.0']","['波林克炸鸡（...,58.0', '经典部队火锅...,128.0', '无骨蒜香冠军...,58.0', '小菜,None', '辣炒芝士夹心...,36.0', '满口香韩式烤...,78.0', '无骨黄金酱味...,58.0', '金枪鱼饭团,30.0', '满口香榴莲披萨,78.0', '辣波林克炸鸡...,58.0', '墨西哥特辣炸鸡,58.0', '辛拉面,30.0', '匠人蒜香炸鸡,58.0', '满口香土豆培...,78.0', '满口香韩式猪...,78.0', '芝士年糕火锅,78.0', '韩式石锅拌饭,30.0', '萝卜泡菜,None', '匠人金枪鱼萨拉,45.0', '金枪鱼紫菜包饭,28.0', '玛克丽米酒,35.0', '芝士泡菜炒饭,35.0', '芝士红薯玉米,38.0', '挑战辣鸡爪,48.0', 'j蒜香冠军炸...,58.0']"
k6ASsfEU2GWeDmTk,浩海火烧云傣家菜(京广店),28535条评价,￥103,云南菜|滇菜,朝阳公园/团结湖,https://www.dianping.com/shop/k6ASsfEU2GWeDmTk,http://p0.meituan.net/merchant/811c17355ec41e7e34099c1aeca75419289120.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5,2,"['油焖鸡,88.0', '黑三剁,38.0', '虾饼,75.0', '小锅米线,38.0', '米酒,22.0', '蒜香鸡脚,58.0', '包浆豆腐,35.0', '蒜香卤味拼盘,58.0', '凉拌荷包蛋,22.0', '炒小瓜,30.0', '铜锅牛蛙,132.0', '冰粉,25.0', '土司铜锅油焖鸡,88.0', '蒜香肥肠,62.0', '豌豆粉,28.0', '酸笋炒空心菜,35.0', '牛肉饵丝,35.0', '油条,8.0', '泡鲁达,30.0', '香茅草包鸡,38.0', '菠萝糯米饭,58.0', '炸物拼盘,79.5', '油爆猪皮,40.0', '无骨鸡爪,40.0', '三鲜米线,38.0']","['油焖鸡,88.0', '黑三剁,38.0', '虾饼,75.0', '小锅米线,38.0', '米酒,22.0', '蒜香鸡脚,58.0', '包浆豆腐,35.0', '蒜香卤味拼盘,58.0', '凉拌荷包蛋,22.0', '炒小瓜,30.0', '铜锅牛蛙,132.0', '冰粉,25.0', '土司铜锅油焖鸡,88.0', '蒜香肥肠,62.0', '豌豆粉,28.0', '酸笋炒空心菜,35.0', '牛肉饵丝,35.0', '油条,8.0', '泡鲁达,30.0', '香茅草包鸡,38.0', '菠萝糯米饭,58.0', '炸物拼盘,79.5', '油爆猪皮,40.0', '无骨鸡爪,40.0', '三鲜米线,38.0']"
l3jiaAy6fUzY5LrB,正泰餐厅AmazingThai来福士店,7576条评价,￥89,泰国菜,东直门,https://www.dianping.com/shop/l3jiaAy6fUzY5LrB,https://img.meituan.net/content/c7d2853aae1f7bc4e2a893c1e735051f187202.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5,2,"['冬阴功汤,68.0', '进口泰国虾片,9.9', '炸虾饼,38.0', '黄咖喱鸡,58.0', '空心菜,38.0', '菠萝饭,58.0', '玛莎曼咖喱牛肉,78.0', '咖喱牛肉,78.0', '冬阴功汤大份,78.0', '糯米饭,46.0', '香烤猪颈肉配...,48.0', '打抛肉碎,46.0', '泰式奶茶,28.0', '香茅烤鸡腿,48.0', '曼谷街头小吃...,88.0', '扒泰,58.0', '椰子鸡汤,58.0', '通菜,38.0', '咖喱皇大虾,158.0', '黑胡椒时蔬炒...,68.0', '椰汁西米糕,32.0', '咖喱皇鸡肉,58.0', '泰式青柠蒸鲷鱼,118.0', '汤粉,58.0', '咖喱皇时蔬,48.0']","['冬阴功汤,68.0', '进口泰国虾片,9.9', '炸虾饼,38.0', '黄咖喱鸡,58.0', '空心菜,38.0', '菠萝饭,58.0', '玛莎曼咖喱牛肉,78.0', '咖喱牛肉,78.0', '冬阴功汤大份,78.0', '糯米饭,46.0', '香烤猪颈肉配...,48.0', '打抛肉碎,46.0', '泰式奶茶,28.0', '香茅烤鸡腿,48.0', '曼谷街头小吃...,88.0', '扒泰,58.0', '椰子鸡汤,58.0', '通菜,38.0', '咖喱皇大虾,158.0', '黑胡椒时蔬炒...,68.0', '椰汁西米糕,32.0', '咖喱皇鸡肉,58.0', '泰式青柠蒸鲷鱼,118.0', '汤粉,58.0', '咖喱皇时蔬,48.0']"
G1yseFUMenac1qNW,EGG BOMB(首都机场T3店),616条评价,￥52,西式快餐,首都机场,https://www.dianping.com/shop/G1yseFUMenac1qNW,https://img.meituan.net/content/849fc089b9dfdac5e2dd13f6c628b8892878768.png%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5,2,"['厚牛松露蛋,47.0', '牛油果先生,32.0', '大满贯,38.0', '火腿芝士蛋,27.0', '双层培根芝士,29.0', '美式咖啡,15.0', '元气欧姆蛋,23.0', '烧烤烤肉,32.0', '安格斯牛肉蛋堡,46.0', '元气早餐蛋治,None', '黑松露土豆泥,None', '菌菇安格斯牛...,48.0', '柠檬椰椰,None', '纳什维尔炸鸡,None', 'Flat W...,None', '鳄梨培根安格...,53.0', '香蕉奶,15.0', '生椰拿铁,None', '牛肋条,20.0', '玉米粒,None', '炸鸡块,25.0', '法式蒜香蘑菇,None']","['厚牛松露蛋,47.0', '牛油果先生,32.0', '大满贯,38.0', '火腿芝士蛋,27.0', '双层培根芝士,29.0', '美式咖啡,15.0', '元气欧姆蛋,23.0', '烧烤烤肉,32.0', '安格斯牛肉蛋堡,46.0', '元气早餐蛋治,None', '黑松露土豆泥,None', '菌菇安格斯牛...,48.0', '柠檬椰椰,None', '纳什维尔炸鸡,None', 'Flat W...,None', '鳄梨培根安格...,53.0', '香蕉奶,15.0', '生椰拿铁,None', '牛肋条,20.0', '玉米粒,None', '炸鸡块,25.0', '法式蒜香蘑菇,None']"
l15QnJHIgy7w4zLx,半天妖烤鱼(望京新世界店),1222条评价,￥52,烤鱼,望京,https://www.dianping.com/shop/l15QnJHIgy7w4zLx,https://img.meituan.net/content/3c33ec27a37e9528a42fbb6d87a2233f724191.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,5,2,"['青花椒烤鱼,159.0', '超值鮰鱼烤鱼,159.0', '大叉烤肉,49.0', '宽粉,9.0', '时蔬拼盘,29.0', '爆浆糍粑,12.8', '爽口海带丝,12.0', '章鱼小丸子,15.0', '剁椒烤鱼,159.0', '东北大拉皮,12.0', '叉尾鮰鱼,159.0', '豌豆糕,20.0', '蒜香烤鱼,119.0', '凌波鱼,159.0', '大虾香锅,159.0', '麻辣烤鱼,159.0', '小酥肉,None', '一鸭血,8.0', '五常大米,218.0', '无限量自助,2.0', '酱香味烤鱼,129.0', '肥肠味烤鱼,None', '冒虾滑,16.0', '炸鸡米花,12.0', '娃娃菜,12.0']","['青花椒烤鱼,159.0', '超值鮰鱼烤鱼,159.0', '大叉烤肉,49.0', '宽粉,9.0', '时蔬拼盘,29.0', '爆浆糍粑,12.8', '爽口海带丝,12.0', '章鱼小丸子,15.0', '剁椒烤鱼,159.0', '东北大拉皮,12.0', '叉尾鮰鱼,159.0', '豌豆糕,20.0', '蒜香烤鱼,119.0', '凌波鱼,159.0', '大虾香锅,159.0', '麻辣烤鱼,159.0', '小酥肉,None', '一鸭血,8.0', '五常大米,218.0', '无限量自助,2.0', '酱香味烤鱼,129.0', '肥肠味烤鱼,None', '冒虾滑,16.0', '炸鸡米花,12.0', '娃娃菜,12.0']"
irNqXL0ZDUIJWS4Z,首钢大食堂·中西融合菜餐厅(首钢园店),3120条评价,￥153,牛排,石景山区,https://www.dianping.com/shop/irNqXL0ZDUIJWS4Z,http://p1.meituan.net/biztone/1963286838_1665198717628.jpeg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5,2,"['安格斯精选西...,188.0', '首钢味道巧克力,88.0', '松露蘑菇汤,48.0', '京西大串,98.0', '低温慢烤新西...,48.0', '肉食主义拼盘,628.0', '首钢荔枝汽水,6.0', '鲜虾松子罗勒...,48.0', '首钢花园沙拉,38.0', '红柳大串,None', '首钢蓝莓汽水,None', '鲜虾牛油果沙拉,58.0', 'T骨牛排,458.0', '慢烤普罗旺斯...,158.0', '德式香肠排骨...,208.0', '经典肉酱面,48.0', '任意甜品,48.0', '脆炸红薯条,42.0', '首钢田园沙拉,38.0', '南美口袋饼,48.0', '厚切香草战斧...,698.0', '牛油果墨鱼沙拉,None', '高炉和牛汉堡,98.0', '和牛汉堡,98.0', '芒果蝶豆花海...,None']","['安格斯精选西...,188.0', '首钢味道巧克力,88.0', '松露蘑菇汤,48.0', '京西大串,98.0', '低温慢烤新西...,48.0', '肉食主义拼盘,628.0', '首钢荔枝汽水,6.0', '鲜虾松子罗勒...,48.0', '首钢花园沙拉,38.0', '红柳大串,None', '首钢蓝莓汽水,None', '鲜虾牛油果沙拉,58.0', 'T骨牛排,458.0', '慢烤普罗旺斯...,158.0', '德式香肠排骨...,208.0', '经典肉酱面,48.0', '任意甜品,48.0', '脆炸红薯条,42.0', '首钢田园沙拉,38.0', '南美口袋饼,48.0', '厚切香草战斧...,698.0', '牛油果墨鱼沙拉,None', '高炉和牛汉堡,98.0', '和牛汉堡,98.0', '芒果蝶豆花海...,None']"
G2CiHxATqFZoazb7,香满园春饼·烤鸭(合生广场店),3466条评价,￥64,家常菜,洋桥/木樨园,https://www.dianping.com/shop/G2CiHxATqFZoazb7,http://p0.meituan.net/biztone/182493756_1706266659950.jpeg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5,2,"['手工春饼,3.0', '招牌京酱肉丝,48.0', '炒合菜,29.0', '棒渣粥,1.9', '酸辣土豆丝,14.0', '鱼香肉丝,16.0', '筋饼,9.0', '甜面酱,5.9', '鲜豆角炒肉,29.0', '秘制肘子,38.0', '酸菜粉炒肉,24.0', '全家都爱吃炒...,29.0', '芝麻酱调拉皮,25.0', '多味茄子,None', '鱼头泡饼,98.0', '素炒笨豆芽,9.9', '宫保鸡丁,38.0', '外婆菜炒鸡蛋,23.0', '秘制咸菜,3.0', '酥不腻烤鸭,168.0', '秘制酱香肘花,32.0', '糖醋里脊,48.8', '棒子面粥,None', '五彩大拉皮,26.0', '老卤汤酱牛肉,48.8']","['手工春饼,3.0', '招牌京酱肉丝,48.0', '炒合菜,29.0', '棒渣粥,1.9', '酸辣土豆丝,14.0', '鱼香肉丝,16.0', '筋饼,9.0', '甜面酱,5.9', '鲜豆角炒肉,29.0', '秘制肘子,38.0', '酸菜粉炒肉,24.0', '全家都爱吃炒...,29.0', '芝麻酱调拉皮,25.0', '多味茄子,None', '鱼头泡饼,98.0', '素炒笨豆芽,9.9', '宫保鸡丁,38.0', '外婆菜炒鸡蛋,23.0', '秘制咸菜,3.0', '酥不腻烤鸭,168.0', '秘制酱香肘花,32.0', '糖醋里脊,48.8', '棒子面粥,None', '五彩大拉皮,26.0', '老卤汤酱牛肉,48.8']"
l2iYri15B6EGBsJb,Zam Zam Restaurant印巴餐厅,6819条评价,￥101,自助餐,五道口,https://www.dianping.com/shop/l2iYri15B6EGBsJb,http://p0.meituan.net/merchant/e7208e79acce89aa76cbd33cacd80ccd7804824.png%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5,2,"['鲜榨薄荷叶冰饮,16.0', '印度馕饼,10.0', 'Chicke...,52.0', 'Channa...,48.0', '巴基斯坦米饭,36.0', '自助餐,68.0', '葱香馕,14.0', '甜点,24.0', '特色牛肉咖喱,58.0', '蒜香馕,14.0', '螺旋意面,None', '红咖喱烤鸡,None', '印式羊肉咖喱,52.0', '烤鸡腿,48.0', 'RicePu...,28.0', '薄荷香菜鸡块,45.0', '巴基斯坦素丸子,None', '奶茶,12.0', '烤馕,14.0', '巴沙鱼,None', '自助餐沙拉,16.0', 'Samosa,39.9', '杨梅汁,None', '烤鸡肉三角包,26.0', '咖喱角,18.0']","['鲜榨薄荷叶冰饮,16.0', '印度馕饼,10.0', 'Chicke...,52.0', 'Channa...,48.0', '巴基斯坦米饭,36.0', '自助餐,68.0', '葱香馕,14.0', '甜点,24.0', '特色牛肉咖喱,58.0', '蒜香馕,14.0', '螺旋意面,None', '红咖喱烤鸡,None', '印式羊肉咖喱,52.0', '烤鸡腿,48.0', 'RicePu...,28.0', '薄荷香菜鸡块,45.0', '巴基斯坦素丸子,None', '奶茶,12.0', '烤馕,14.0', '巴沙鱼,None', '自助餐沙拉,16.0', 'Samosa,39.9', '杨梅汁,None', '烤鸡肉三角包,26.0', '咖喱角,18.0']"
HaXSFCkT7it4oHHb,长安记·大美陕菜(西红门荟聚店),10690条评价,￥85,陕菜,西红门,https://www.dianping.com/shop/HaXSFCkT7it4oHHb,https://img.meituan.net/content/98e4aa763ac41a54642bc9cdbe1b5e40991308.png%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5,2,"['长安葫芦鸡,98.0', '秘制凉皮,29.0', '桂花凉糕,29.0', '油泼裤带面,29.0', '腊汁肉夹馍,16.0', '老醋里脊,39.0', '麻酱豆皮牛肚,42.0', '醋焖黄河鲤鱼,79.0', '水盆羊肉,42.0', '孜然肥牛,65.0', '关中暖锅,59.0', '老面油饼,26.0', '优质羊肉泡馍,42.0', '锅锅豆腐,38.0', '肥瘦羊肉串,8.0', '长安臊子面,29.0', '油泼辣子鱼,58.0', '炒烤鱿鱼,58.0', '油渣圆白菜,28.0', '酱料,None', '番茄麻食,29.0', '老西安甑糕,29.0', '老陕拌菜,22.0', '西北冷串串,39.0', '带把脆皮肘,69.0']","['长安葫芦鸡,98.0', '秘制凉皮,29.0', '桂花凉糕,29.0', '油泼裤带面,29.0', '腊汁肉夹馍,16.0', '老醋里脊,39.0', '麻酱豆皮牛肚,42.0', '醋焖黄河鲤鱼,79.0', '水盆羊肉,42.0', '孜然肥牛,65.0', '关中暖锅,59.0', '老面油饼,26.0', '优质羊肉泡馍,42.0', '锅锅豆腐,38.0', '肥瘦羊肉串,8.0', '长安臊子面,29.0', '油泼辣子鱼,58.0', '炒烤鱿鱼,58.0', '油渣圆白菜,28.0', '酱料,None', '番茄麻食,29.0', '老西安甑糕,29.0', '老陕拌菜,22.0', '西北冷串串,39.0', '带把脆皮肘,69.0']"
H5Slf8q3JTPu5hvO,安妮意大利餐厅(三里屯店),13360条评价,￥132,意大利菜,三里屯/工体,https://www.dianping.com/shop/H5Slf8q3JTPu5hvO,http://p0.meituan.net/merchant/5c9318db0235ab298fe111bda77c500138810.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,5,2,"['意式肉酱千层面,49.0', '安妮披萨,66.0', '奶油蘑菇汤,29.0', '餐前面包棍,10.0', '提拉米苏,35.0', '安妮沙拉,39.0', '烟熏三文鱼,39.0', '意式咸肉面,38.0', '凯撒沙拉,35.0', '海鲜面,55.0', '蜜瓜火腿,39.0', '苹果派,29.0', '炸薯条,15.0', '澳洲精选肉眼...,208.0', '奶酪茄子挞,49.0', '海鲜米饭,68.0', '意大利蔬菜汤,25.0', '炸奶酪,38.0', '厨师沙拉,55.0', '香浓奶酪面,20.0', '餐前面包配紫...,None', '意式海鲜汤,38.0', '意式咖啡奶酪...,35.0', '香煎三文鱼配...,128.0', '紫苏松子意面,48.0']","['意式肉酱千层面,49.0', '安妮披萨,66.0', '奶油蘑菇汤,29.0', '餐前面包棍,10.0', '提拉米苏,35.0', '安妮沙拉,39.0', '烟熏三文鱼,39.0', '意式咸肉面,38.0', '凯撒沙拉,35.0', '海鲜面,55.0', '蜜瓜火腿,39.0', '苹果派,29.0', '炸薯条,15.0', '澳洲精选肉眼...,208.0', '奶酪茄子挞,49.0', '海鲜米饭,68.0', '意大利蔬菜汤,25.0', '炸奶酪,38.0', '厨师沙拉,55.0', '香浓奶酪面,20.0', '餐前面包配紫...,None', '意式海鲜汤,38.0', '意式咖啡奶酪...,35.0', '香煎三文鱼配...,128.0', '紫苏松子意面,48.0']"
k9oLzjpAiLC8E7hB,三克映画·映彩·南洋菜(檀谷店),1676条评价,￥80,南洋中菜,潭柘寺,https://www.dianping.com/shop/k9oLzjpAiLC8E7hB,https://img.meituan.net/content/ee9a497d91d1cc7a9439e6751706d0f633837.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4,2,"['三巴酱空心菜,39.0', '咖哩皇炒大虾,128.0', '虾头膏海鲜豆腐,59.0', '冬阴功海鲜汤,48.0', '炭烧猪颈肉,68.0', '泰式菠萝海鲜...,58.0', '椰奶西米糕,36.0', '越南青木瓜沙拉,49.0', '青柠檬酸汤鲈鱼,139.0', '虾片,None', '虾酱空心菜,39.0', '咖喱皇炒大虾,139.0', '三克泰式炭烤...,79.0', '清迈柠香手撕鸡,59.0', '芒果甜糯米饭,28.0', '马来咖哩鸡肉,68.0', '冬阴功风味烤鸡,108.0', '马来咖喱牛肋条,98.0', '鹅肝芒果卷,42.0', '泰式手打虾饼,58.0', '香芒炒牛柳,78.0', '沙爹串烧鸡肉,None', '冬阴功汤风味...,38.0', '马来咖喱鸡肉,68.0', '泰式酸辣无骨...,58.0']","['三巴酱空心菜,39.0', '咖哩皇炒大虾,128.0', '虾头膏海鲜豆腐,59.0', '冬阴功海鲜汤,48.0', '炭烧猪颈肉,68.0', '泰式菠萝海鲜...,58.0', '椰奶西米糕,36.0', '越南青木瓜沙拉,49.0', '青柠檬酸汤鲈鱼,139.0', '虾片,None', '虾酱空心菜,39.0', '咖喱皇炒大虾,139.0', '三克泰式炭烤...,79.0', '清迈柠香手撕鸡,59.0', '芒果甜糯米饭,28.0', '马来咖哩鸡肉,68.0', '冬阴功风味烤鸡,108.0', '马来咖喱牛肋条,98.0', '鹅肝芒果卷,42.0', '泰式手打虾饼,58.0', '香芒炒牛柳,78.0', '沙爹串烧鸡肉,None', '冬阴功汤风味...,38.0', '马来咖喱鸡肉,68.0', '泰式酸辣无骨...,58.0']"
EEL9DtUzDlvMepqA,苏禾·SUHE餐厅(八达岭店),202条评价,￥104,特色菜,八达岭,https://www.dianping.com/shop/EEL9DtUzDlvMepqA,https://p0.meituan.net/biztone/1103390523fb80eddd6b485507baf9e0206173.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4,2,"['最爱红烧肉,98.0', '螺丝椒炒肉,68.0', '杂粮红豆饭,6.0', 'SUHE·清...,188.0', '糖醋莲藕,46.0', '菠萝咕咾肉,56.0', '酥炸花椒芽,46.0', '江湖毛血旺,108.0', '香酥小河虾,58.0', '红糖枣糕,32.0', '主厨秘制炒柴鸡,158.0', '黑椒牛仔骨,98.0', '野生灰灰菜,35.0', '苏禾私房A2...,128.0', '茅根竹蔗马蹄水,58.0', '浇汁爆浆豆腐,52.0', '减脂口蘑西兰花,48.0', '龙井茶汤嫩虾仁,78.0', '红糖锅盔,32.0', '蛋黄芥味炸鸡翅,75.0', '自己擂茄子,38.0', '虾仁丝瓜煎蛋汤,58.0', '解腻红果,8.0', '红油乌鸡爪,35.0', '锅气水煮肉,88.0']","['最爱红烧肉,98.0', '螺丝椒炒肉,68.0', '杂粮红豆饭,6.0', 'SUHE·清...,188.0', '糖醋莲藕,46.0', '菠萝咕咾肉,56.0', '酥炸花椒芽,46.0', '江湖毛血旺,108.0', '香酥小河虾,58.0', '红糖枣糕,32.0', '主厨秘制炒柴鸡,158.0', '黑椒牛仔骨,98.0', '野生灰灰菜,35.0', '苏禾私房A2...,128.0', '茅根竹蔗马蹄水,58.0', '浇汁爆浆豆腐,52.0', '减脂口蘑西兰花,48.0', '龙井茶汤嫩虾仁,78.0', '红糖锅盔,32.0', '蛋黄芥味炸鸡翅,75.0', '自己擂茄子,38.0', '虾仁丝瓜煎蛋汤,58.0', '解腻红果,8.0', '红油乌鸡爪,35.0', '锅气水煮肉,88.0']"
